Date,Price,Year,Month,Day
22/11/2017,1376.4,2017,11,22
23/11/2017,1291.19,2017,11,23
24/11/2017,1371.6,2017,11,24
27/11/2017,1378.7,2017,11,27
28/11/2017,1379,2017,11,28
29/11/2017,1382,2017,11,29
30/11/2017,1357.3,2017,11,30
01/12/2017,1362.8,2017,12,1
04/12/2017,1358,2017,12,4
05/12/2017,1345.1,2017,12,5
06/12/2017,1346.2,2017,12,6
07/12/2017,1327.6,2017,12,7
08/12/2017,1330.5,2017,12,8
11/12/2017,1326.8,2017,12,11
12/12/2017,1321.9,2017,12,12
13/12/2017,1328.7,2017,12,13
14/12/2017,1342,2017,12,14
15/12/2017,1337.4,2017,12,15
18/12/2017,1345.6,2017,12,18
19/12/2017,1344.8,2017,12,19
20/12/2017,1350.4,2017,12,20
21/12/2017,1351.3,2017,12,21
22/12/2017,1353.7,2017,12,22
25/12/2017,1278.9,2017,12,25
26/12/2017,1368.5,2017,12,26
27/12/2017,1372.3,2017,12,27
28/12/2017,1372.1,2017,12,28
29/12/2017,1391.9,2017,12,29
01/01/2018,1305.8,2018,1,1
02/01/2018,1400.1,2018,1,2
03/01/2018,1399,2018,1,3
04/01/2018,1407.3,2018,1,4
05/01/2018,1408.3,2018,1,5
08/01/2018,1407.4,2018,1,8
09/01/2018,1398,2018,1,9
10/01/2018,1408.3,2018,1,10
11/01/2018,1411.4,2018,1,11
12/01/2018,1425.7,2018,1,12
14/01/2018,1337.7,2018,1,14
15/01/2018,1337.3,2018,1,15
16/01/2018,1428.1,2018,1,16
17/01/2018,1431,2018,1,17
18/01/2018,1419,2018,1,18
19/01/2018,1425.9,2018,1,19
22/01/2018,1429.6,2018,1,22
23/01/2018,1434.2,2018,1,23
24/01/2018,1456.3,2018,1,24
25/01/2018,1463.1,2018,1,25
26/01/2018,1453.7,2018,1,26
29/01/2018,1441.3,2018,1,29
30/01/2018,1436.2,2018,1,30
31/01/2018,1439.4,2018,1,31
01/02/2018,1445.1,2018,2,1
02/02/2018,1434.6,2018,2,2
05/02/2018,1432.9,2018,2,5
06/02/2018,1425.4,2018,2,6
07/02/2018,1410.7,2018,2,7
08/02/2018,1414.8,2018,2,8
09/02/2018,1410.1,2018,2,9
12/02/2018,1420.9,2018,2,12
13/02/2018,1424.8,2018,2,13
14/02/2018,1452.9,2018,2,14
15/02/2018,1451.5,2018,2,15
16/02/2018,1452.8,2018,2,16
18/02/2018,1349.7,2018,2,18
19/02/2018,1350.4,2018,2,19
20/02/2018,1428.4,2018,2,20
21/02/2018,1430.6,2018,2,21
22/02/2018,1431.4,2018,2,22
23/02/2018,1429,2018,2,23
26/02/2018,1433.1,2018,2,26
27/02/2018,1419.6,2018,2,27
28/02/2018,1419.2,2018,2,28
01/03/2018,1406,2018,3,1
02/03/2018,1424.2,2018,3,2
05/03/2018,1420.5,2018,3,5
06/03/2018,1435.9,2018,3,6
07/03/2018,1427.9,2018,3,7
08/03/2018,1423.7,2018,3,8
09/03/2018,1428,2018,3,9
12/03/2018,1424.8,2018,3,12
13/03/2018,1433.4,2018,3,13
14/03/2018,1429.7,2018,3,14
15/03/2018,1421.7,2018,3,15
16/03/2018,1416.3,2018,3,16
19/03/2018,1421.7,2018,3,19
20/03/2018,1416.2,2018,3,20
21/03/2018,1426.6,2018,3,21
22/03/2018,1432.2,2018,3,22
23/03/2018,1455,2018,3,23
26/03/2018,1461,2018,3,26
27/03/2018,1447.8,2018,3,27
28/03/2018,1428.9,2018,3,28
29/03/2018,1426,2018,3,29
02/04/2018,1445.8,2018,4,2
03/04/2018,1436.5,2018,4,3
04/04/2018,1439.7,2018,4,4
05/04/2018,1428.1,2018,4,5
06/04/2018,1435.9,2018,4,6
09/04/2018,1439.6,2018,4,9
10/04/2018,1445.5,2018,4,10
11/04/2018,1460,2018,4,11
12/04/2018,1441.4,2018,4,12
13/04/2018,1447.9,2018,4,13
16/04/2018,1450.6,2018,4,16
17/04/2018,1449.3,2018,4,17
18/04/2018,1460.1,2018,4,18
19/04/2018,1453,2018,4,19
20/04/2018,1442,2018,4,20
23/04/2018,1424,2018,4,23
24/04/2018,1433.1,2018,4,24
25/04/2018,1422.9,2018,4,25
26/04/2018,1418,2018,4,26
27/04/2018,1423.6,2018,4,27
30/04/2018,1419.1,2018,4,30
01/05/2018,1406.4,2018,5,1
02/05/2018,1405.3,2018,5,2
03/05/2018,1412.4,2018,5,3
04/05/2018,1414.7,2018,5,4
07/05/2018,1414.2,2018,5,7
08/05/2018,1413.8,2018,5,8
09/05/2018,1413.5,2018,5,9
10/05/2018,1422.1,2018,5,10
11/05/2018,1420.4,2018,5,11
14/05/2018,1417.9,2018,5,14
15/05/2018,1405.3,2018,5,15
16/05/2018,1392.1,2018,5,16
17/05/2018,1390,2018,5,17
18/05/2018,1391.3,2018,5,18
21/05/2018,1391.1,2018,5,21
22/05/2018,1392.1,2018,5,22
23/05/2018,1389.2,2018,5,23
24/05/2018,1404.2,2018,5,24
25/05/2018,1403.2,2018,5,25
27/05/2018,1299.8,2018,5,27
28/05/2018,1298.4,2018,5,28
29/05/2018,1393.7,2018,5,29
30/05/2018,1396.7,2018,5,30
31/05/2018,1395,2018,5,31
01/06/2018,1392.4,2018,6,1
04/06/2018,1389.6,2018,6,4
05/06/2018,1394.5,2018,6,5
06/06/2018,1393.9,2018,6,6
07/06/2018,1394.8,2018,6,7
08/06/2018,1394.8,2018,6,8
11/06/2018,1395.9,2018,6,11
12/06/2018,1392.2,2018,6,12
13/06/2018,1393.9,2018,6,13
14/06/2018,1401,2018,6,14
15/06/2018,1369.7,2018,6,15
18/06/2018,1371.5,2018,6,18
19/06/2018,1369.6,2018,6,19
20/06/2018,1376.8,2018,6,20
21/06/2018,1360,2018,6,21
22/06/2018,1365,2018,6,22
25/06/2018,1353.7,2018,6,25
26/06/2018,1350,2018,6,26
27/06/2018,1345.5,2018,6,27
28/06/2018,1340,2018,6,28
29/06/2018,1343.7,2018,6,29
02/07/2018,1329.7,2018,7,2
03/07/2018,1342.2,2018,7,3
04/07/2018,1256.2,2018,7,4
05/07/2018,1347.4,2018,7,5
06/07/2018,1344.6,2018,7,6
09/07/2018,1348.8,2018,7,9
10/07/2018,1344.9,2018,7,10
11/07/2018,1333.1,2018,7,11
12/07/2018,1335.2,2018,7,12
13/07/2018,1327,2018,7,13
16/07/2018,1327.5,2018,7,16
17/07/2018,1320,2018,7,17
18/07/2018,1315,2018,7,18
19/07/2018,1302,2018,7,19
20/07/2018,1316.8,2018,7,20
23/07/2018,1307.6,2018,7,23
24/07/2018,1310.8,2018,7,24
25/07/2018,1316.7,2018,7,25
26/07/2018,1311.5,2018,7,26
27/07/2018,1309,2018,7,27
30/07/2018,1306.9,2018,7,30
31/07/2018,1309.8,2018,7,31
01/08/2018,1304,2018,8,1
02/08/2018,1308,2018,8,2
03/08/2018,1288.8,2018,8,3
06/08/2018,1302.8,2018,8,6
07/08/2018,1294.2,2018,8,7
08/08/2018,1296.8,2018,8,8
09/08/2018,1295.8,2018,8,9
10/08/2018,1294.6,2018,8,10
13/08/2018,1274.1,2018,8,13
14/08/2018,1273.4,2018,8,14
15/08/2018,1265.8,2018,8,15
16/08/2018,1258,2018,8,16
17/08/2018,1258.1,2018,8,17
20/08/2018,1266,2018,8,20
21/08/2018,1272.9,2018,8,21
22/08/2018,1280.2,2018,8,22
23/08/2018,1265.2,2018,8,23
24/08/2018,1285,2018,8,24
27/08/2018,1288,2018,8,27
28/08/2018,1286.4,2018,8,28
29/08/2018,1283.3,2018,8,29
30/08/2018,1276.1,2018,8,30
31/08/2018,1277.7,2018,8,31
02/09/2018,1206.2,2018,9,2
03/09/2018,1204.9,2018,9,3
04/09/2018,1270.2,2018,9,4
05/09/2018,1266.1,2018,9,5
06/09/2018,1275.7,2018,9,6
07/09/2018,1272.1,2018,9,7
10/09/2018,1271.6,2018,9,10
11/09/2018,1274.4,2018,9,11
12/09/2018,1269.6,2018,9,12
13/09/2018,1281,2018,9,13
14/09/2018,1273.8,2018,9,14
17/09/2018,1278.4,2018,9,17
18/09/2018,1275.7,2018,9,18
19/09/2018,1281.5,2018,9,19
20/09/2018,1284.4,2018,9,20
21/09/2018,1274.3,2018,9,21
24/09/2018,1277.4,2018,9,24
25/09/2018,1278.2,2018,9,25
26/09/2018,1271.8,2018,9,26
27/09/2018,1260,2018,9,27
28/09/2018,1270,2018,9,28
01/10/2018,1264.4,2018,10,1
02/10/2018,1280.7,2018,10,2
03/10/2018,1276.7,2018,10,3
04/10/2018,1275.5,2018,10,4
05/10/2018,1280.2,2018,10,5
08/10/2018,1262.9,2018,10,8
09/10/2018,1265.8,2018,10,9
10/10/2018,1267.7,2018,10,10
11/10/2018,1271.2,2018,10,11
12/10/2018,1296.3,2018,10,12
15/10/2018,1305.4,2018,10,15
16/10/2018,1305.8,2018,10,16
17/10/2018,1301.9,2018,10,17
18/10/2018,1305.1,2018,10,18
19/10/2018,1303.8,2018,10,19
22/10/2018,1299.8,2018,10,22
23/10/2018,1312,2018,10,23
24/10/2018,1305.5,2018,10,24
25/10/2018,1306.7,2018,10,25
26/10/2018,1309.7,2018,10,26
29/10/2018,1301.1,2018,10,29
30/10/2018,1296.7,2018,10,30
31/10/2018,1291.1,2018,10,31
01/11/2018,1312.2,2018,11,1
02/11/2018,1307.3,2018,11,2
05/11/2018,1306.4,2018,11,5
06/11/2018,1300.4,2018,11,6
07/11/2018,1302.8,2018,11,7
08/11/2018,1299.3,2018,11,8
09/11/2018,1282.2,2018,11,9
12/11/2018,1276.8,2018,11,12
13/11/2018,1274.7,2018,11,13
14/11/2018,1283.2,2018,11,14
15/11/2018,1287.6,2018,11,15
16/11/2018,1294.9,2018,11,16
19/11/2018,1297.5,2018,11,19
20/11/2018,1293.4,2018,11,20
21/11/2018,1300.8,2018,11,21
22/11/2018,1226.4,2018,11,22
23/11/2018,1296.1,2018,11,23
26/11/2018,1295.8,2018,11,26
27/11/2018,1286.5,2018,11,27
28/11/2018,1296.4,2018,11,28
29/11/2018,1297,2018,11,29
30/11/2018,1289.7,2018,11,30
03/12/2018,1306.4,2018,12,3
04/12/2018,1313.6,2018,12,4
05/12/2018,1309.6,2018,12,5
06/12/2018,1313.9,2018,12,6
07/12/2018,1319.5,2018,12,7
10/12/2018,1314.8,2018,12,10
11/12/2018,1312.9,2018,12,11
12/12/2018,1315.8,2018,12,12
13/12/2018,1313.2,2018,12,13
14/12/2018,1307,2018,12,14
17/12/2018,1317.4,2018,12,17
18/12/2018,1318.5,2018,12,18
19/12/2018,1321.3,2018,12,19
20/12/2018,1333.1,2018,12,20
21/12/2018,1323.1,2018,12,21
24/12/2018,1337,2018,12,24
25/12/2018,1272.5,2018,12,25
26/12/2018,1343,2018,12,26
27/12/2018,1346.5,2018,12,27
28/12/2018,1348.3,2018,12,28
31/12/2018,1347.1,2018,12,31
01/01/2019,1284.7,2019,1,1
02/01/2019,1349.5,2019,1,2
03/01/2019,1359.8,2019,1,3
04/01/2019,1351.8,2019,1,4
07/01/2019,1355.2,2019,1,7
08/01/2019,1351.1,2019,1,8
09/01/2019,1357.3,2019,1,9
10/01/2019,1353,2019,1,10
11/01/2019,1355.4,2019,1,11
14/01/2019,1357.2,2019,1,14
15/01/2019,1353.7,2019,1,15
16/01/2019,1359.3,2019,1,16
17/01/2019,1357.9,2019,1,17
18/01/2019,1348.1,2019,1,18
20/01/2019,1281.3,2019,1,20
21/01/2019,1281.95,2019,1,21
22/01/2019,1348.4,2019,1,22
23/01/2019,1349.3,2019,1,23
24/01/2019,1344.9,2019,1,24
25/01/2019,1360,2019,1,25
28/01/2019,1369.8,2019,1,28
29/01/2019,1375.6,2019,1,29
30/01/2019,1377.6,2019,1,30
31/01/2019,1384,2019,1,31
01/02/2019,1382.6,2019,2,1
04/02/2019,1378.3,2019,2,4
05/02/2019,1378.6,2019,2,5
06/02/2019,1373.8,2019,2,6
07/02/2019,1373.6,2019,2,7
08/02/2019,1377.8,2019,2,8
11/02/2019,1371.2,2019,2,11
12/02/2019,1373.2,2019,2,12
13/02/2019,1374.6,2019,2,13
14/02/2019,1373.2,2019,2,14
15/02/2019,1381.2,2019,2,15
17/02/2019,1324.65,2019,2,17
18/02/2019,1324.35,2019,2,18
19/02/2019,1403.9,2019,2,19
20/02/2019,1406.7,2019,2,20
21/02/2019,1388,2019,2,21
22/02/2019,1392.5,2019,2,22
25/02/2019,1389,2019,2,25
26/02/2019,1387.9,2019,2,26
27/02/2019,1380.5,2019,2,27
28/02/2019,1374,2019,2,28
01/03/2019,1358.3,2019,3,1
04/03/2019,1346.3,2019,3,4
05/03/2019,1343.5,2019,3,5
06/03/2019,1346.5,2019,3,6
07/03/2019,1344.9,2019,3,7
08/03/2019,1358.5,2019,3,8
11/03/2019,1350,2019,3,11
12/03/2019,1356.6,2019,3,12
13/03/2019,1368.1,2019,3,13
14/03/2019,1352.9,2019,3,14
15/03/2019,1360.6,2019,3,15
18/03/2019,1359.4,2019,3,18
19/03/2019,1364.7,2019,3,19
20/03/2019,1359.5,2019,3,20
21/03/2019,1364.5,2019,3,21
22/03/2019,1368.2,2019,3,22
25/03/2019,1378.1,2019,3,25
26/03/2019,1369.3,2019,3,26
27/03/2019,1407.5,2019,3,27
28/03/2019,1348,2019,3,28
29/03/2019,1354.1,2019,3,29
01/04/2019,1342.7,2019,4,1
02/04/2019,1340.8,2019,4,2
03/04/2019,1344,2019,4,3
04/04/2019,1343.5,2019,4,4
05/04/2019,1345.2,2019,4,5
08/04/2019,1351.9,2019,4,8
09/04/2019,1358.4,2019,4,9
10/04/2019,1363.9,2019,4,10
11/04/2019,1356.6,2019,4,11
12/04/2019,1346.3,2019,4,12
15/04/2019,1342.4,2019,4,15
16/04/2019,1329.1,2019,4,16
17/04/2019,1327.6,2019,4,17
18/04/2019,1326.9,2019,4,18
19/04/2019,1277.9,2019,4,19
22/04/2019,1328.5,2019,4,22
23/04/2019,1323.8,2019,4,23
24/04/2019,1329.9,2019,4,24
25/04/2019,1330.2,2019,4,25
26/04/2019,1339.2,2019,4,26
29/04/2019,1331.6,2019,4,29
30/04/2019,1335.7,2019,4,30
01/05/2019,1334.2,2019,5,1
02/05/2019,1323,2019,5,2
03/05/2019,1331.7,2019,5,3
06/05/2019,1334,2019,5,6
07/05/2019,1335.8,2019,5,7
08/05/2019,1338,2019,5,8
09/05/2019,1335.1,2019,5,9
10/05/2019,1337.2,2019,5,10
13/05/2019,1350.2,2019,5,13
14/05/2019,1343.4,2019,5,14
15/05/2019,1344.5,2019,5,15
16/05/2019,1333.1,2019,5,16
17/05/2019,1322.5,2019,5,17
20/05/2019,1324.2,2019,5,20
21/05/2019,1320.1,2019,5,21
22/05/2019,1321.3,2019,5,22
23/05/2019,1328.4,2019,5,23
24/05/2019,1329.2,2019,5,24
26/05/2019,1284.2,2019,5,26
27/05/2019,1284.25,2019,5,27
28/05/2019,1322.6,2019,5,28
29/05/2019,1327.8,2019,5,29
30/05/2019,1332.4,2019,5,30
31/05/2019,1342.9,2019,5,31
03/06/2019,1356.5,2019,6,3
04/06/2019,1366.5,2019,6,4
05/06/2019,1376.6,2019,6,5
06/06/2019,1370,2019,6,6
07/06/2019,1388.5,2019,6,7
10/06/2019,1378,2019,6,10
11/06/2019,1369,2019,6,11
12/06/2019,1373.8,2019,6,12
13/06/2019,1378.3,2019,6,13
14/06/2019,1389.2,2019,6,14
17/06/2019,1379.7,2019,6,17
18/06/2019,1379.7,2019,6,18
19/06/2019,1382.1,2019,6,19
20/06/2019,1419.1,2019,6,20
21/06/2019,1444,2019,6,21
24/06/2019,1439.1,2019,6,24
25/06/2019,1461.3,2019,6,25
26/06/2019,1441.9,2019,6,26
27/06/2019,1465,2019,6,27
28/06/2019,1451,2019,6,28
01/07/2019,1444,2019,7,1
02/07/2019,1428.6,2019,7,2
03/07/2019,1465.5,2019,7,3
04/07/2019,1421.25,2019,7,4
05/07/2019,1428,2019,7,5
08/07/2019,1436.9,2019,7,8
09/07/2019,1430.6,2019,7,9
10/07/2019,1450.5,2019,7,10
11/07/2019,1461.4,2019,7,11
12/07/2019,1450.9,2019,7,12
15/07/2019,1452.3,2019,7,15
16/07/2019,1453.4,2019,7,16
17/07/2019,1455,2019,7,17
18/07/2019,1464.4,2019,7,18
19/07/2019,1483.3,2019,7,19
22/07/2019,1466,2019,7,22
23/07/2019,1458.6,2019,7,23
24/07/2019,1467.2,2019,7,24
25/07/2019,1465.1,2019,7,25
26/07/2019,1460.4,2019,7,26
29/07/2019,1461.7,2019,7,29
30/07/2019,1469,2019,7,30
31/07/2019,1460.5,2019,7,31
01/08/2019,1450.8,2019,8,1
02/08/2019,1476.2,2019,8,2
05/08/2019,1487.4,2019,8,5
06/08/2019,1507.2,2019,8,6
07/08/2019,1510.6,2019,8,7
08/08/2019,1533,2019,8,8
09/08/2019,1542.8,2019,8,9
12/08/2019,1536,2019,8,12
13/08/2019,1556.2,2019,8,13
14/08/2019,1538.5,2019,8,14
15/08/2019,1553,2019,8,15
16/08/2019,1557.4,2019,8,16
19/08/2019,1543.9,2019,8,19
20/08/2019,1530.2,2019,8,20
21/08/2019,1532.7,2019,8,21
22/08/2019,1534.3,2019,8,22
23/08/2019,1539,2019,8,23
26/08/2019,1584.5,2019,8,26
27/08/2019,1566.2,2019,8,27
28/08/2019,1572.3,2019,8,28
29/08/2019,1571.9,2019,8,29
30/08/2019,1564.1,2019,8,30
01/09/2019,1535.25,2019,9,1
02/09/2019,1537.95,2019,9,2
03/09/2019,1562.8,2019,9,3
04/09/2019,1582.7,2019,9,4
05/09/2019,1579.5,2019,9,5
06/09/2019,1551,2019,9,6
09/09/2019,1540.1,2019,9,9
10/09/2019,1531.9,2019,9,10
11/09/2019,1528.8,2019,9,11
12/09/2019,1530.4,2019,9,12
13/09/2019,1543.4,2019,9,13
16/09/2019,1542.6,2019,9,16
17/09/2019,1538.8,2019,9,17
18/09/2019,1538.9,2019,9,18
19/09/2019,1528.8,2019,9,19
20/09/2019,1537.8,2019,9,20
23/09/2019,1556.6,2019,9,23
24/09/2019,1560.1,2019,9,24
25/09/2019,1572,2019,9,25
26/09/2019,1538.9,2019,9,26
27/09/2019,1538.3,2019,9,27
30/09/2019,1533,2019,9,30
01/10/2019,1502.6,2019,10,1
02/10/2019,1512.8,2019,10,2
03/10/2019,1536.8,2019,10,3
04/10/2019,1541.3,2019,10,4
07/10/2019,1538.9,2019,10,7
08/10/2019,1524.2,2019,10,8
09/10/2019,1539.7,2019,10,9
10/10/2019,1548,2019,10,10
11/10/2019,1533.7,2019,10,11
14/10/2019,1529,2019,10,14
15/10/2019,1522.9,2019,10,15
16/10/2019,1515.5,2019,10,16
17/10/2019,1519.9,2019,10,17
18/10/2019,1526.1,2019,10,18
21/10/2019,1524.9,2019,10,21
22/10/2019,1517.3,2019,10,22
23/10/2019,1522,2019,10,23
24/10/2019,1524.3,2019,10,24
25/10/2019,1548.8,2019,10,25
28/10/2019,1552,2019,10,28
29/10/2019,1524.2,2019,10,29
30/10/2019,1520.8,2019,10,30
31/10/2019,1527,2019,10,31
01/11/2019,1542.1,2019,11,1
04/11/2019,1544.8,2019,11,4
05/11/2019,1522.8,2019,11,5
06/11/2019,1534.7,2019,11,6
07/11/2019,1530,2019,11,7
08/11/2019,1500.5,2019,11,8
11/11/2019,1494,2019,11,11
12/11/2019,1487.8,2019,11,12
13/11/2019,1489.9,2019,11,13
14/11/2019,1495.1,2019,11,14
15/11/2019,1496.3,2019,11,15
18/11/2019,1498.4,2019,11,18
19/11/2019,1511.5,2019,11,19
20/11/2019,1505.5,2019,11,20
21/11/2019,1505.5,2019,11,21
22/11/2019,1497.7,2019,11,22
25/11/2019,1490.9,2019,11,25
26/11/2019,1484.3,2019,11,26
27/11/2019,1489.2,2019,11,27
28/11/2019,1463.25,2019,11,28
29/11/2019,1488,2019,11,29
02/12/2019,1494,2019,12,2
03/12/2019,1491.1,2019,12,3
04/12/2019,1515.9,2019,12,4
05/12/2019,1513.8,2019,12,5
06/12/2019,1509.6,2019,12,6
09/12/2019,1493.2,2019,12,9
10/12/2019,1490.6,2019,12,10
11/12/2019,1500,2019,12,11
12/12/2019,1511.2,2019,12,12
13/12/2019,1493,2019,12,13
16/12/2019,1505.4,2019,12,16
17/12/2019,1505.8,2019,12,17
18/12/2019,1506.4,2019,12,18
19/12/2019,1505.4,2019,12,19
20/12/2019,1515.8,2019,12,20
23/12/2019,1510.7,2019,12,23
24/12/2019,1518.6,2019,12,24
25/12/2019,1504.4,2019,12,25
26/12/2019,1544.2,2019,12,26
27/12/2019,1540.7,2019,12,27
30/12/2019,1543.9,2019,12,30
31/12/2019,1546.7,2019,12,31
01/01/2020,1520.85,2020,1,1
02/01/2020,1548.7,2020,1,2
03/01/2020,1591,2020,1,3
06/01/2020,1608.2,2020,1,6
07/01/2020,1602.6,2020,1,7
08/01/2020,1612.6,2020,1,8
09/01/2020,1583,2020,1,9
10/01/2020,1577.6,2020,1,10
13/01/2020,1586.8,2020,1,13
14/01/2020,1573.2,2020,1,14
15/01/2020,1587.8,2020,1,15
16/01/2020,1580.4,2020,1,16
17/01/2020,1578.6,2020,1,17
19/01/2020,1557.4,2020,1,19
20/01/2020,1557.2,2020,1,20
21/01/2020,1595,2020,1,21
22/01/2020,1583.1,2020,1,22
23/01/2020,1585,2020,1,23
24/01/2020,1595,2020,1,24
27/01/2020,1616.8,2020,1,27
28/01/2020,1606.7,2020,1,28
29/01/2020,1594.5,2020,1,29
30/01/2020,1601.6,2020,1,30
31/01/2020,1599.7,2020,1,31
03/02/2020,1606,2020,2,3
04/02/2020,1606.2,2020,2,4
05/02/2020,1579.4,2020,2,5
06/02/2020,1580.7,2020,2,6
07/02/2020,1591,2020,2,7
10/02/2020,1606.7,2020,2,10
11/02/2020,1606.7,2020,2,11
12/02/2020,1590.8,2020,2,12
13/02/2020,1607.9,2020,2,13
14/02/2020,1601,2020,2,14
16/02/2020,1585.5,2020,2,16
17/02/2020,1586.15,2020,2,17
18/02/2020,1617.3,2020,2,18
19/02/2020,1639.8,2020,2,19
20/02/2020,1641.4,2020,2,20
21/02/2020,1672.3,2020,2,21
24/02/2020,1707.4,2020,2,24
25/02/2020,1681,2020,2,25
26/02/2020,1677.6,2020,2,26
27/02/2020,1679,2020,2,27
28/02/2020,1595.2,2020,2,28
02/03/2020,1602.5,2020,3,2
03/03/2020,1606.5,2020,3,3
04/03/2020,1664.2,2020,3,4
05/03/2020,1655.7,2020,3,5
06/03/2020,1696,2020,3,6
09/03/2020,1709.9,2020,3,9
10/03/2020,1675.9,2020,3,10
11/03/2020,1670,2020,3,11
12/03/2020,1654.3,2020,3,12
13/03/2020,1591,2020,3,13
16/03/2020,1567.3,2020,3,16
17/03/2020,1503,2020,3,17
18/03/2020,1520.6,2020,3,18
19/03/2020,1520,2020,3,19
20/03/2020,1518.6,2020,3,20
23/03/2020,1560,2020,3,23
24/03/2020,1594.6,2020,3,24
25/03/2020,1650.9,2020,3,25
26/03/2020,1674.3,2020,3,26
27/03/2020,1647.1,2020,3,27
30/03/2020,1646.9,2020,3,30
31/03/2020,1625.3,2020,3,31
01/04/2020,1594.4,2020,4,1
02/04/2020,1636.4,2020,4,2
03/04/2020,1639,2020,4,3
06/04/2020,1685.3,2020,4,6
07/04/2020,1688.8,2020,4,7
08/04/2020,1690.1,2020,4,8
09/04/2020,1747.5,2020,4,9
10/04/2020,1740.6,2020,4,10
13/04/2020,1732.5,2020,4,13
14/04/2020,1779.1,2020,4,14
15/04/2020,1760.7,2020,4,15
16/04/2020,1746,2020,4,16
17/04/2020,1717.8,2020,4,17
20/04/2020,1715.6,2020,4,20
21/04/2020,1722.2,2020,4,21
22/04/2020,1709.5,2020,4,22
23/04/2020,1753.1,2020,4,23
24/04/2020,1759,2020,4,24
27/04/2020,1746.7,2020,4,27
28/04/2020,1731.8,2020,4,28
29/04/2020,1727.6,2020,4,29
30/04/2020,1706.4,2020,4,30
01/05/2020,1720.1,2020,5,1
04/05/2020,1729.1,2020,5,4
05/05/2020,1725.8,2020,5,5
06/05/2020,1728.4,2020,5,6
07/05/2020,1718.9,2020,5,7
08/05/2020,1747.8,2020,5,8
11/05/2020,1727.7,2020,5,11
12/05/2020,1733.2,2020,5,12
13/05/2020,1729.1,2020,5,13
14/05/2020,1747.1,2020,5,14
15/05/2020,1776.2,2020,5,15
18/05/2020,1795.4,2020,5,18
19/05/2020,1784.2,2020,5,19
20/05/2020,1784,2020,5,20
21/05/2020,1780.1,2020,5,21
22/05/2020,1773.5,2020,5,22
24/05/2020,1735.45,2020,5,24
25/05/2020,1730.55,2020,5,25
26/05/2020,1762.9,2020,5,26
27/05/2020,1725,2020,5,27
28/05/2020,1748.8,2020,5,28
29/05/2020,1748.2,2020,5,29
01/06/2020,1775.5,2020,6,1
02/06/2020,1774.5,2020,6,2
03/06/2020,1760,2020,6,3
04/06/2020,1747.6,2020,6,4
05/06/2020,1741.7,2020,6,5
08/06/2020,1739.4,2020,6,8
09/06/2020,1755.2,2020,6,9
10/06/2020,1760.9,2020,6,10
11/06/2020,1784.1,2020,6,11
12/06/2020,1780.4,2020,6,12
15/06/2020,1770.3,2020,6,15
16/06/2020,1770,2020,6,16
17/06/2020,1768.2,2020,6,17
18/06/2020,1775,2020,6,18
19/06/2020,1767,2020,6,19
22/06/2020,1787,2020,6,22
23/06/2020,1803,2020,6,23
24/06/2020,1806.5,2020,6,24
25/06/2020,1800,2020,6,25
26/06/2020,1798.2,2020,6,26
29/06/2020,1816.5,2020,6,29
30/06/2020,1816.9,2020,6,30
01/07/2020,1830,2020,7,1
02/07/2020,1799,2020,7,2
03/07/2020,1786.9,2020,7,3
06/07/2020,1825.8,2020,7,6
07/07/2020,1833.9,2020,7,7
08/07/2020,1851.8,2020,7,8
09/07/2020,1871.9,2020,7,9
10/07/2020,1853.7,2020,7,10
13/07/2020,1857.3,2020,7,13
14/07/2020,1850,2020,7,14
15/07/2020,1862.3,2020,7,15
16/07/2020,1856,2020,7,16
17/07/2020,1840.6,2020,7,17
20/07/2020,1862,2020,7,20
21/07/2020,1867.6,2020,7,21
22/07/2020,1909.5,2020,7,22
23/07/2020,1923.3,2020,7,23
24/07/2020,1981.6,2020,7,24
27/07/2020,1964.8,2020,7,27
28/07/2020,2008.1,2020,7,28
29/07/2020,2001,2020,7,29
30/07/2020,2016,2020,7,30
31/07/2020,2005.2,2020,7,31
03/08/2020,2026.9,2020,8,3
04/08/2020,2024.6,2020,8,4
05/08/2020,2098.5,2020,8,5
06/08/2020,2086.7,2020,8,6
07/08/2020,2121.7,2020,8,7
10/08/2020,2068.7,2020,8,10
11/08/2020,2045,2020,8,11
12/08/2020,1992,2020,8,12
13/08/2020,1996.1,2020,8,13
14/08/2020,2000,2020,8,14
17/08/2020,1981.7,2020,8,17
18/08/2020,2055,2020,8,18
19/08/2020,2040,2020,8,19
20/08/2020,1968.2,2020,8,20
21/08/2020,1982.3,2020,8,21
24/08/2020,1962.5,2020,8,24
25/08/2020,1958.3,2020,8,25
26/08/2020,1992,2020,8,26
27/08/2020,1961,2020,8,27
28/08/2020,1990,2020,8,28
31/08/2020,1991.1,2020,8,31
01/09/2020,2018.6,2020,9,1
02/09/2020,1975.8,2020,9,2
03/09/2020,1962,2020,9,3
04/09/2020,1956.6,2020,9,4
06/09/2020,1941.9,2020,9,6
07/09/2020,1940.7,2020,9,7
08/09/2020,1957.5,2020,9,8
09/09/2020,1952.9,2020,9,9
10/09/2020,1971.1,2020,9,10
11/09/2020,1980,2020,9,11
14/09/2020,1974.1,2020,9,14
15/09/2020,1986.1,2020,9,15
16/09/2020,1989.1,2020,9,16
17/09/2020,1970.8,2020,9,17
18/09/2020,1974.2,2020,9,18
